Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit,Competitor_Price
21,4,21200.0,16244.761981155498,4786.84458739441,Male,Offer1,South,9144,Brand2,Phone,In_Person,Generic_App_Notification,0,168.39343145009207,19683.09257755327
20,4,20900.0,16017.581804659636,4826.0649832160125,Male,Offer2,East,9145,Brand1,In_Person,Phone,Generic_App_Notification,0,56.35321212435156,19085.534894708835
22,4,21300.0,16323.609339719947,4847.925198130883,Male,Offer1,North,9146,Brand4,Online,In_Person,Generic_App_Notification,0,128.46546214916998,22012.816727739184
20,4,21400.0,16522.134634655933,4739.142965543996,Male,Offer3,West,9147,Brand4,In_Person,Phone,Generic_App_Notification,0,138.7223998000709,20719.3415364698
21,4,21300.0,16422.73484467765,4791.288880122671,Male,Offer2,East,9148,Brand2,Phone,Phone,Generic_App_Notification,0,85.97627519968046,23073.585378780244
20,4,20900.0,16082.121030746672,4785.996211147141,Male,Offer2,North,9149,Brand4,In_Person,In_Person,Personalized_Email,0,31.882758106186884,23039.26496543948
20,4,21100.0,16147.050998793133,4828.467206915922,Male,Offer1,North,9150,Brand3,In_Person,In_Person,Generic_App_Notification,0,124.48179429094488,21398.25953181322
21,4,22200.0,17257.446102050857,4848.221903580999,Male,Offer3,North,9151,Brand1,Online,Phone,Generic_App_Notification,0,94.33199436814355,21132.873254603783
21,4,21400.0,16462.391325170393,4877.235395135871,Male,Offer2,South,9152,Brand1,In_Person,In_Person,Generic_App_Notification,0,60.37327969373655,21220.523537251593
67,4,48900.0,40383.998925166066,4895.906394670583,Female,Offer1,West,9153,Brand4,In_Person,Online,Generic_App_Notification,1,3620.094680163351,49703.30918080814
68,0,47900.0,35027.73384100859,1224.6688433023403,Female,Offer2,North,9154,Brand4,In_Person,Online,Personalized_Email,0,11647.597315689072,54285.4196546054
68,0,48300.0,35423.08391792559,1229.8650652432789,Female,Offer2,West,9155,Brand3,Phone,Online,Personalized_Email,0,11647.051016831128,52363.39570898645
21,4,20800.0,15878.401801710725,4876.326043587109,Male,Offer1,East,9156,Brand3,Phone,Online,Personalized_Email,0,45.272154702168336,21344.076237079124
68,0,47700.0,34945.30663826089,1191.591345667924,Female,Offer3,North,9157,Brand4,Online,Online,Generic_App_Notification,0,11563.102016071189,49581.77551477927
20,4,21500.0,16571.14232851118,4792.233502085717,Male,Offer2,South,9158,Brand4,In_Person,In_Person,Generic_App_Notification,0,136.6241694031014,20303.445446323247
20,4,21400.0,16505.613507788938,4825.17826484455,Male,Offer2,South,9159,Brand3,Phone,Phone,Generic_App_Notification,0,69.20822736651644,18940.473809158375
69,0,48000.0,35085.714328744645,1134.3024572971976,Female,Offer1,North,9160,Brand2,Online,In_Person,Generic_App_Notification,0,11779.983213958158,48386.60447958173
67,0,48100.0,35265.81568627909,1192.4946651889943,Female,Offer3,North,9161,Brand3,In_Person,Online,Generic_App_Notification,0,11641.689648531912,57431.37351372004
20,4,21300.0,16451.10472732666,4864.359947896653,Male,Offer3,North,9162,Brand2,Online,Online,Generic_App_Notification,0,-15.464675223312042,19130.524684960797
21,4,21000.0,16139.428627742414,4881.410722758113,Male,Offer2,East,9163,Brand1,Online,In_Person,Generic_App_Notification,0,-20.8393505005306,20009.74188039101
20,4,21300.0,16344.238776506843,4796.290439122212,Male,Offer1,East,9164,Brand1,Online,In_Person,Generic_App_Notification,0,159.47078437094297,20890.24277997689
20,4,21300.0,16456.10134913929,4790.92598344797,Male,Offer2,South,9165,Brand3,Online,Phone,Personalized_Email,0,52.9726674127387,21936.6004970111
68,0,48500.0,35625.59553364079,1141.240202681559,Female,Offer2,West,9166,Brand2,Online,Online,Personalized_Email,0,11733.164263677649,50421.442512866706
67,0,48500.0,35450.2015224825,1092.2749192459771,Female,Offer1,North,9167,Brand3,Online,In_Person,Generic_App_Notification,0,11957.52355827152,48845.00734749264
67,0,47400.0,34624.185987273566,1259.7975797999973,Female,Offer2,South,9168,Brand3,Online,Phone,Personalized_Email,0,11516.016432926435,46243.553543904185
68,0,48000.0,35164.12526523518,1104.6483881283402,Female,Offer2,South,9169,Brand2,In_Person,Online,Generic_App_Notification,0,11731.226346636477,50486.69172589156
21,4,21100.0,16193.457739555695,4688.47595773029,Male,Offer1,East,9170,Brand3,In_Person,Online,Personalized_Email,1,218.06630271401443,20169.495585217737
67,0,48200.0,35378.41180821038,1194.7717216676792,Female,Offer3,North,9171,Brand1,Online,Online,Generic_App_Notification,0,11626.81647012194,49108.7003641564
21,4,21500.0,16591.705585977277,4792.083408574322,Male,Offer2,North,9172,Brand4,In_Person,In_Person,Generic_App_Notification,0,116.211005448401,21875.223103557004
21,4,20900.0,16008.629361367635,4775.336374030048,Male,Offer1,North,9173,Brand4,Online,Online,Generic_App_Notification,0,116.0342646023164,20499.237200140225
68,0,47900.0,35058.803252497186,1208.920142382368,Female,Offer2,East,9174,Brand3,In_Person,Online,Personalized_Email,0,11632.276605120443,48824.21898280966
68,0,48200.0,35334.67641371877,1205.7077568321183,Female,Offer2,West,9175,Brand2,Phone,Phone,Personalized_Email,0,11659.615829449118,55683.96178500799
20,4,21100.0,16309.142691193854,4821.829402119118,Male,Offer3,North,9176,Brand2,Online,In_Person,Personalized_Email,0,-30.972093312971992,20149.86528277431
67,4,48500.0,40090.55473686901,4839.860019127747,Female,Offer1,West,9177,Brand1,Phone,Phone,Personalized_Email,1,3569.585244003243,49726.6000429261
21,4,20700.0,15812.124607610109,4769.8861326336155,Male,Offer1,North,9178,Brand2,Online,In_Person,Generic_App_Notification,0,117.98925975627571,17575.696510310452
20,4,20800.0,15961.952598656952,4808.039658215805,Male,Offer3,East,9179,Brand2,Online,Online,Generic_App_Notification,0,30.007743127242065,19802.40113176185
68,0,48200.0,35371.26890018404,1157.0077607248668,Female,Offer3,East,9180,Brand1,Phone,Phone,Generic_App_Notification,0,11671.723339091091,51854.35695411328
20,4,21100.0,16176.948609525609,4821.176491239996,Male,Offer1,South,9181,Brand3,Phone,In_Person,Generic_App_Notification,0,101.87489923439716,23619.816341728732
67,0,48300.0,35506.24826099798,1179.416377879559,Female,Offer3,North,9182,Brand4,Phone,In_Person,Generic_App_Notification,0,11614.335361122465,49378.42479200749
68,4,48000.0,39548.27022330602,4849.273245428931,Female,Offer1,West,9183,Brand1,Online,Online,Generic_App_Notification,1,3602.45653126505,47475.69387549888
67,0,20900.0,12107.399327682117,4803.70633255455,Male,Offer1,East,9184,Brand3,Phone,Online,Generic_App_Notification,1,3988.894339763336,20292.221075830992
67,0,48300.0,35466.16833910434,1155.0668866355918,Female,Offer3,North,9185,Brand1,Phone,Phone,Generic_App_Notification,0,11678.764774260067,50396.654463770625
20,4,21100.0,16271.544838716694,4801.9435999859,Male,Offer2,East,9186,Brand3,In_Person,Phone,Generic_App_Notification,0,26.511561297402295,20311.03520900053
68,0,20600.0,11819.999999999998,4830.7585711237525,Male,Offer1,North,9187,Brand1,In_Person,In_Person,Generic_App_Notification,1,3949.2414288762498,19844.18309528256
21,4,21200.0,16347.587382830716,4874.999215589576,Male,Offer2,North,9188,Brand3,Phone,Phone,Personalized_Email,0,-22.58659842029192,23380.414485238
68,0,47900.0,35095.51225934597,1182.9170943562813,Female,Offer2,West,9189,Brand1,Phone,Online,Personalized_Email,0,11621.57064629775,44222.95343760336
21,4,21800.0,16916.993742552808,4775.0433699751775,Male,Offer3,West,9190,Brand3,Phone,Phone,Generic_App_Notification,0,107.9628874720147,22596.427076095537
20,4,21500.0,16572.791125489897,4734.9642181392865,Male,Offer1,East,9191,Brand1,Phone,Phone,Personalized_Email,0,192.2446563708199,20850.833889616853
68,0,48000.0,35230.63772175113,1151.9342065558872,Female,Offer3,West,9192,Brand4,In_Person,In_Person,Generic_App_Notification,0,11617.42807169298,51553.77894940572
68,0,48200.0,35293.327069641855,1130.9470836304854,Female,Offer2,North,9193,Brand4,Online,Online,Generic_App_Notification,0,11775.72584672766,44806.59190083061
68,0,47800.0,34943.83059688688,1212.807996661383,Female,Offer3,South,9194,Brand2,Phone,In_Person,Personalized_Email,0,11643.361406451735,41992.87124982758
68,0,21600.0,12624.23820853395,4750.670796959855,Male,Offer1,West,9195,Brand3,Phone,Online,Generic_App_Notification,1,4225.090994506195,21343.505196625472
66,0,48900.0,36035.64751565416,1153.8921709769545,Female,Offer2,West,9196,Brand1,In_Person,Online,Personalized_Email,0,11710.460313368882,47608.94421846391
67,4,48100.0,39679.052887263664,4857.62292880729,Female,Offer1,West,9197,Brand3,Phone,In_Person,Personalized_Email,1,3563.324183929046,52036.070247128155
20,4,21400.0,16532.91748050541,4825.799675027574,Male,Offer3,West,9198,Brand4,Phone,Phone,Generic_App_Notification,0,41.28284446701582,19253.230212256276
68,0,47800.0,34883.84653727025,1166.004255666773,Female,Offer2,South,9199,Brand3,In_Person,In_Person,Generic_App_Notification,0,11750.14920706298,52293.41132958501
19,4,20700.0,15836.948628692568,4781.286225513823,Male,Offer2,South,9200,Brand1,Phone,Phone,Generic_App_Notification,0,81.76514579360901,23036.607737358023
68,0,20700.0,11960.473403747174,4864.064772786847,Male,Offer1,North,9201,Brand3,Phone,In_Person,Personalized_Email,1,3875.4618234659793,19425.831254578887
20,4,21100.0,16234.649498940067,4798.263074945939,Male,Offer2,East,9202,Brand1,In_Person,In_Person,Generic_App_Notification,0,67.0874261139943,21045.852987659375
20,4,21600.0,16699.459874026372,4729.016674378679,Male,Offer3,North,9203,Brand4,Online,Phone,Generic_App_Notification,0,171.5234515949487,24450.62388167355
67,0,48300.0,35419.98248325454,1137.8700357112189,Female,Offer3,North,9204,Brand4,Phone,Phone,Generic_App_Notification,0,11742.14748103424,54581.45884737781
21,4,20900.0,16061.630240102177,4806.030221649478,Male,Offer3,South,9205,Brand4,Phone,Phone,Generic_App_Notification,0,32.3395382483468,19325.96822277747
20,4,21600.0,16778.667446454147,4804.646639367847,Male,Offer3,South,9206,Brand2,Online,In_Person,Personalized_Email,0,16.685914178006897,22935.530466007203
68,4,48100.0,39592.78130819275,4746.229840527194,Female,Offer1,West,9207,Brand4,In_Person,Phone,Personalized_Email,1,3760.9888512800535,47236.7405857006
20,4,21500.0,16659.64293779135,4798.890421804446,Male,Offer3,North,9208,Brand3,Online,Phone,Personalized_Email,0,41.466640404205464,22738.778218605992
68,0,47600.0,34804.085532137025,1192.6404964281055,Female,Offer3,South,9209,Brand2,Phone,Phone,Personalized_Email,0,11603.273971434868,52848.181229086666
69,0,48500.0,35464.93149867026,1128.9471859903392,Female,Offer1,South,9210,Brand4,Online,Online,Generic_App_Notification,0,11906.121315339402,48963.105704430825
67,0,48300.0,35407.38103463952,1188.2491278264251,Female,Offer1,East,9211,Brand3,In_Person,Phone,Generic_App_Notification,0,11704.369837534055,45152.95390598591
67,0,47800.0,35021.46539623288,1145.8524066625646,Female,Offer2,West,9212,Brand3,Phone,Phone,Generic_App_Notification,0,11632.682197104554,52187.90555816533
67,4,48100.0,39639.81167653227,4737.541344300036,Female,Offer1,West,9213,Brand3,In_Person,Phone,Generic_App_Notification,1,3722.6469791676936,50629.00313882312
67,0,47600.0,34870.81874458782,1202.86260182554,Female,Offer3,South,9214,Brand1,In_Person,Online,Generic_App_Notification,0,11526.31865358664,46317.10371310323
68,0,48500.0,35427.032902109546,1154.5519571609616,Female,Offer1,East,9215,Brand2,Online,Online,Personalized_Email,0,11918.415140729492,49521.70160439653
20,4,20500.0,15687.764247158004,4800.256254796794,Male,Offer2,West,9216,Brand3,Online,Phone,Generic_App_Notification,0,11.97949804520249,24266.621926981927
67,0,48300.0,35398.8259386107,1239.7455213240314,Female,Offer1,West,9217,Brand1,In_Person,Phone,Personalized_Email,0,11661.428540065266,53151.21291075132
19,4,22000.0,17063.7560015305,4784.485838245789,Male,Offer3,East,9218,Brand4,In_Person,Phone,Generic_App_Notification,0,151.75816022371237,22229.80418512771
67,0,49200.0,36178.991986460984,1147.0728504913664,Female,Offer1,East,9219,Brand3,Phone,Phone,Generic_App_Notification,0,11873.93516304765,50997.795507388335
22,4,21200.0,16321.87385327416,4895.124089500569,Male,Offer2,North,9220,Brand1,In_Person,Online,Personalized_Email,0,-16.99794277472847,21934.84204012813
21,4,20500.0,15614.021638699856,4785.138575791252,Male,Offer1,West,9221,Brand3,In_Person,Phone,Personalized_Email,0,100.83978550888968,20041.920649098927
69,0,47900.0,34992.03062763083,1112.5757731289157,Female,Offer2,North,9222,Brand2,Online,Online,Generic_App_Notification,0,11795.393599240251,50106.03293600663
68,0,48000.0,35129.63852466956,1132.3734757138427,Female,Offer3,South,9223,Brand2,In_Person,In_Person,Generic_App_Notification,0,11737.9879996166,49049.05638657867
21,4,21600.0,16623.612561158472,4855.449638706856,Male,Offer2,West,9224,Brand4,In_Person,Online,Generic_App_Notification,0,120.93780013467222,21090.74370242224
21,4,21400.0,16534.9897859635,4777.724223282934,Male,Offer3,East,9225,Brand3,Online,In_Person,Personalized_Email,0,87.2859907535676,23068.275364279903
68,0,48400.0,35548.870783313134,1165.0869897120529,Female,Offer3,East,9226,Brand1,Phone,Online,Generic_App_Notification,0,11686.042226974812,47715.38152427128
20,4,21000.0,16096.907356927972,4783.214043372597,Male,Offer1,West,9227,Brand4,Online,Online,Generic_App_Notification,0,119.8785996994311,20519.14694944135
21,4,21400.0,16457.57614951695,4854.185738434023,Male,Offer1,East,9228,Brand3,Online,Online,Generic_App_Notification,0,88.23811204902722,22397.953481689463
69,0,48100.0,35210.82684292779,1185.788816252135,Female,Offer2,West,9229,Brand4,In_Person,Phone,Generic_App_Notification,0,11703.38434082007,49101.9371006948
20,4,21100.0,16273.69320675821,4799.221120928871,Male,Offer3,East,9230,Brand1,In_Person,Online,Personalized_Email,0,27.08567231292363,22089.115536221652
68,0,47900.0,35037.74017465597,1089.7690177300783,Female,Offer2,East,9231,Brand4,Phone,Phone,Generic_App_Notification,0,11772.49080761395,54301.56723928727
67,0,48300.0,35388.571658877045,1118.370546054881,Female,Offer1,West,9232,Brand4,In_Person,Online,Personalized_Email,0,11793.057795068074,53019.3708568396
67,0,50000.0,36938.735921725834,1110.5647590758012,Female,Offer3,North,9233,Brand4,Phone,Online,Generic_App_Notification,0,11950.699319198364,50128.90776733723
66,0,48600.0,35811.24298084409,1202.127416677514,Female,Offer3,West,9234,Brand3,Phone,In_Person,Generic_App_Notification,0,11586.6296024784,46083.69102532293
66,0,48000.0,35251.26535024505,1195.9545267708295,Female,Offer3,South,9235,Brand1,Phone,Online,Personalized_Email,0,11552.780122984122,50311.30171245501
69,0,48300.0,35324.10297810016,1063.0888807426045,Female,Offer2,North,9236,Brand2,Phone,Phone,Generic_App_Notification,0,11912.808141157238,51467.58353816953
68,0,47900.0,35033.953376793725,1215.4915437737322,Female,Offer3,North,9237,Brand3,In_Person,In_Person,Personalized_Email,0,11650.555079432545,44675.79911580465
22,4,21100.0,16175.423891034903,4900.672595205163,Male,Offer2,North,9238,Brand2,Online,In_Person,Personalized_Email,0,23.90351375993214,22408.40187813677
66,0,47800.0,35046.658632180464,1167.7617831919638,Female,Offer3,West,9239,Brand2,Online,Online,Generic_App_Notification,0,11585.579584627572,50503.64823005679
21,4,21800.0,16912.77910640501,4917.839266029483,Male,Offer3,South,9240,Brand3,In_Person,Online,Generic_App_Notification,0,-30.61837243449372,20932.21111603021
19,4,21500.0,16652.308237339683,4710.116800887459,Male,Offer3,West,9241,Brand3,In_Person,In_Person,Personalized_Email,0,137.57496177285793,19462.228072953065
20,4,20400.0,15555.06585896271,4785.611764118447,Male,Offer1,East,9242,Brand1,Phone,Phone,Personalized_Email,0,59.322376918843474,20904.9897915366
67,4,48200.0,39859.20574626873,4775.609766337313,Female,Offer1,West,9243,Brand1,In_Person,Online,Personalized_Email,1,3565.184487393957,46800.79301115429
68,0,47500.0,34711.53194854031,1157.7478773961616,Female,Offer3,North,9244,Brand4,Online,In_Person,Personalized_Email,0,11630.72017406353,50726.575256492426
67,0,48600.0,35811.32090009102,1140.261701379285,Female,Offer3,East,9245,Brand2,In_Person,Phone,Personalized_Email,0,11648.417398529697,48473.52289685847
67,0,48200.0,35250.41602661658,1076.644852671241,Female,Offer3,North,9246,Brand1,In_Person,Online,Generic_App_Notification,0,11872.93912071218,56997.91112426774
21,4,20900.0,16066.03517155733,4787.707593791188,Male,Offer2,North,9247,Brand4,Phone,In_Person,Generic_App_Notification,0,46.25723465148167,22073.97682262604
68,0,48800.0,35776.012648585136,1127.7058098414975,Female,Offer1,North,9248,Brand1,Phone,In_Person,Generic_App_Notification,0,11896.281541573366,53209.429566940766
20,4,21200.0,16373.011758311037,4810.095768032059,Male,Offer3,North,9249,Brand3,Phone,Online,Personalized_Email,1,16.892473656904258,19609.988833863972
21,4,20700.0,15861.55282664828,4750.351587745879,Male,Offer1,North,9250,Brand1,Phone,Phone,Personalized_Email,0,88.09558560584082,20664.453283634302
68,0,48400.0,35516.78005761522,1114.256680823576,Female,Offer2,East,9251,Brand2,Online,Phone,Personalized_Email,0,11768.963261561204,53395.02213370776
68,0,48900.0,35924.83825967777,1108.0421993888965,Female,Offer1,West,9252,Brand1,In_Person,In_Person,Generic_App_Notification,0,11867.119540933338,48342.839095612726
21,4,21400.0,16476.6947396979,4866.160838609576,Male,Offer2,East,9253,Brand2,In_Person,Phone,Generic_App_Notification,0,57.14442169252288,23842.487093074844
21,4,21600.0,16705.31831669741,4736.9800205173415,Male,Offer2,East,9254,Brand3,Phone,In_Person,Personalized_Email,0,157.70166278524994,21371.790968918805
67,0,48200.0,35329.44113918452,1102.5693728420106,Female,Offer2,East,9255,Brand2,Online,Online,Generic_App_Notification,0,11767.98948797347,46054.36326165407
66,0,48900.0,36005.43841341901,1125.274150339398,Female,Offer3,North,9256,Brand1,Online,Phone,Generic_App_Notification,0,11769.2874362416,54801.41203885374
68,0,47600.0,34804.776237351674,1267.6687467969364,Female,Offer1,East,9257,Brand4,In_Person,Online,Generic_App_Notification,0,11527.555015851389,52092.77426677912
18,4,20800.0,15999.920564433229,4773.039876908868,Male,Offer3,East,9258,Brand3,Phone,In_Person,Personalized_Email,0,27.0395586579034,21892.31206216435
67,0,48500.0,35682.504649397175,1179.2484898833557,Female,Offer3,West,9259,Brand1,In_Person,Online,Generic_App_Notification,0,11638.24686071947,46982.18295353013
68,0,47700.0,34839.12827429615,1240.4882082064846,Female,Offer2,East,9260,Brand3,In_Person,Phone,Personalized_Email,0,11620.383517497366,48714.22912169154
67,0,48200.0,35342.50363336186,1236.2177792721252,Female,Offer3,East,9261,Brand3,Online,Online,Personalized_Email,0,11621.278587366012,46783.42135303504
20,4,20900.0,16089.425196828615,4754.639000697049,Male,Offer2,East,9262,Brand1,Online,Phone,Generic_App_Notification,0,55.935802474336015,22301.1292354391
20,4,21300.0,16428.503858586027,4812.979560770902,Male,Offer3,East,9263,Brand1,In_Person,Phone,Generic_App_Notification,0,58.51658064307048,20032.37817253511
19,4,21800.0,16987.64050070195,4753.154553750979,Male,Offer3,West,9264,Brand4,Phone,Phone,Personalized_Email,0,59.204945547071475,19059.32192238549
20,4,20500.0,15631.810867589424,4780.74410612063,Male,Offer1,West,9265,Brand3,Phone,Phone,Generic_App_Notification,0,87.44502628994451,19843.543875648764
68,0,21100.0,12207.7786995265,4845.2176103884385,Male,Offer1,South,9266,Brand3,In_Person,Phone,Personalized_Email,0,4047.00369008506,19562.144679285364
67,0,48800.0,35951.877524974094,1173.02232149009,Female,Offer2,South,9267,Brand1,In_Person,In_Person,Personalized_Email,0,11675.100153535815,56050.20027955811
20,4,21300.0,16426.44342494677,4805.485393263811,Male,Offer3,North,9268,Brand2,Phone,Online,Generic_App_Notification,0,68.07118178941892,20649.511588064517
68,0,48500.0,35553.76155444695,1098.7421206916506,Female,Offer3,North,9269,Brand1,Phone,In_Person,Personalized_Email,0,11847.496324861397,48930.51307712682
68,0,48200.0,35306.36069490066,1156.8554637013165,Female,Offer2,West,9270,Brand3,Phone,Online,Personalized_Email,1,11736.783841398026,46045.38725127071
67,0,22500.0,13321.243110032294,4813.170054533464,Male,Offer1,West,9271,Brand1,In_Person,Online,Generic_App_Notification,1,4365.586835434242,22768.68463962868
67,0,48800.0,35874.39572248168,1099.9162607672258,Female,Offer2,East,9272,Brand4,Online,Online,Generic_App_Notification,0,11825.688016751095,51403.37780603803
67,0,47700.0,34814.48247579551,1162.929982504205,Female,Offer2,North,9273,Brand2,Phone,In_Person,Generic_App_Notification,0,11722.587541700288,44871.95279664387
66,0,21600.0,12647.435363251892,4799.592397305066,Male,Offer1,North,9274,Brand1,Phone,Phone,Personalized_Email,1,4152.972239443042,20541.675160818628
67,0,48700.0,35860.95417575302,1165.1543220456574,Female,Offer3,East,9275,Brand4,Phone,Phone,Personalized_Email,0,11673.891502201326,48769.83337675484
67,0,48600.0,35734.51670463677,1242.7237048529532,Female,Offer2,West,9276,Brand3,In_Person,In_Person,Generic_App_Notification,0,11622.759590510275,48264.13228235024
66,0,49300.0,36224.19728617445,1114.0768380180857,Female,Offer1,North,9277,Brand1,Online,Phone,Generic_App_Notification,0,11961.725875807464,53798.9545810602
67,0,48400.0,35537.20571827551,1143.2219580604822,Female,Offer2,West,9278,Brand3,Online,Online,Generic_App_Notification,0,11719.57232366401,52117.76302164349
68,0,48100.0,35127.368906987576,1186.7796414319769,Female,Offer1,South,9279,Brand4,Phone,Phone,Personalized_Email,0,11785.851451580447,54895.40656729842
68,0,48300.0,35438.62447157003,1171.9847316679327,Female,Offer2,West,9280,Brand3,In_Person,Phone,Personalized_Email,0,11689.390796762036,49048.188977784535
21,4,21300.0,16320.36086663912,4925.534018369036,Male,Offer1,North,9281,Brand4,Online,Phone,Generic_App_Notification,0,54.10511499184486,22030.49661467192
67,0,48600.0,35679.9194464163,1167.323753875995,Female,Offer2,South,9282,Brand4,In_Person,Online,Generic_App_Notification,0,11752.756799707704,49637.453422148064
66,0,21200.0,12351.69593449907,4828.31729505463,Male,Offer1,East,9283,Brand4,Online,Phone,Generic_App_Notification,1,4019.986770446299,20353.1221027696
20,4,21700.0,16801.87692909081,4856.403148731899,Male,Offer3,West,9284,Brand1,Phone,Phone,Personalized_Email,0,41.7199221772953,19933.3241635102
20,4,20900.0,16043.126841105714,4787.9204941815715,Male,Offer2,East,9285,Brand3,In_Person,Phone,Generic_App_Notification,0,68.95266471271498,21338.70642009833
20,4,21300.0,16443.06415619011,4808.606329561009,Male,Offer3,East,9286,Brand3,Phone,In_Person,Generic_App_Notification,0,48.32951424887688,22081.199962576884
68,0,48000.0,35079.810321066245,1188.7293569253363,Female,Offer1,East,9287,Brand2,Online,In_Person,Generic_App_Notification,0,11731.46032200842,52349.71998960449
67,0,21100.0,12317.049027649093,4725.947864676111,Male,Offer1,East,9288,Brand2,Online,Phone,Personalized_Email,1,4057.0031076747982,18320.17268039067
67,0,20800.0,12032.012940231249,4852.743808453795,Male,Offer1,South,9289,Brand2,Phone,In_Person,Generic_App_Notification,1,3915.243251314958,17177.57517919867
67,0,21200.0,12307.385252940892,4848.964645083366,Male,Offer1,North,9290,Brand2,Online,In_Person,Generic_App_Notification,0,4043.6501019757416,22098.10294275774
68,0,48000.0,35167.95346441894,1105.6517811508554,Female,Offer2,West,9291,Brand3,Phone,Online,Generic_App_Notification,0,11726.394754430205,44967.16004395905
19,4,22100.0,17197.3696720906,4840.240903901462,Male,Offer3,North,9292,Brand4,Phone,In_Person,Generic_App_Notification,0,62.38942400793712,21764.24163557366
68,0,48300.0,35447.86004432547,1179.741996258378,Female,Offer2,West,9293,Brand4,Phone,In_Person,Generic_App_Notification,0,11672.397959416146,50573.63956302373
20,4,21100.0,16212.074627361948,4747.625746904332,Male,Offer1,South,9294,Brand1,Online,Phone,Generic_App_Notification,0,140.29962573371995,22024.33170544321
67,0,48500.0,35606.45055415768,1198.815758341887,Female,Offer3,North,9295,Brand4,In_Person,Online,Generic_App_Notification,0,11694.733687500431,46997.53349624084
68,0,47900.0,35041.829686270095,1205.7708916972074,Female,Offer1,East,9296,Brand3,Phone,Online,Generic_App_Notification,0,11652.399422032697,52053.39988825061
67,0,47800.0,34981.96932467579,1169.3076477410675,Female,Offer3,North,9297,Brand3,In_Person,Online,Generic_App_Notification,0,11648.723027583135,54745.05813490145
20,4,20800.0,15903.97854752931,4763.39336448955,Male,Offer2,East,9298,Brand3,Online,In_Person,Generic_App_Notification,0,132.6280879811402,18322.600524178164
66,0,49300.0,36401.05307846422,1233.7728901237222,Female,Offer2,West,9299,Brand1,Online,Phone,Personalized_Email,0,11665.17403141206,48985.159076158365
21,4,21500.0,16531.75743183737,4797.752522794897,Male,Offer1,East,9300,Brand2,In_Person,Online,Generic_App_Notification,0,170.49004536773282,19063.548799237127
21,4,20200.0,15322.858072970866,4890.50025979791,Male,Offer1,West,9301,Brand4,Phone,Online,Generic_App_Notification,0,-13.358332768777018,19894.017657604905
21,4,21500.0,16556.44311902834,4812.773762171228,Male,Offer2,East,9302,Brand3,Online,In_Person,Generic_App_Notification,0,130.78311880043293,20842.180194851277
67,0,47800.0,34969.14819038569,1145.9756550190357,Female,Offer2,West,9303,Brand3,Phone,Online,Generic_App_Notification,0,11684.876154595271,51900.408418293315
21,4,21500.0,16607.1302021176,4815.985330974556,Male,Offer2,West,9304,Brand2,Phone,Phone,Personalized_Email,1,76.88446690784258,22810.583635363048
20,4,21400.0,16511.4026853237,4717.064505659641,Male,Offer2,South,9305,Brand3,In_Person,Online,Personalized_Email,0,171.5328090166577,23473.36257884272
67,0,48700.0,35786.07929605783,1105.4923445113382,Female,Offer2,East,9306,Brand4,Online,Phone,Personalized_Email,0,11808.428359430827,45170.65666084354
21,4,21300.0,16407.03283171526,4815.596265691315,Male,Offer2,South,9307,Brand1,In_Person,Phone,Generic_App_Notification,0,77.37090259342494,20108.289628274862
69,0,47800.0,34962.23180932471,1135.5933958107123,Female,Offer3,West,9308,Brand3,Online,Phone,Personalized_Email,0,11702.17479486458,50319.40393324709
21,4,21000.0,16142.950937687536,4801.710031267593,Male,Offer2,North,9309,Brand4,In_Person,In_Person,Personalized_Email,0,55.33903104487126,22927.72263994025
22,4,21600.0,16669.80612011592,4885.666036601455,Male,Offer3,East,9310,Brand3,Online,In_Person,Generic_App_Notification,0,44.52784328262351,22818.764960334047
20,4,21300.0,16397.835320913917,4872.343562535862,Male,Offer3,South,9311,Brand2,Online,Phone,Generic_App_Notification,0,29.82111655022163,18638.14704224245
21,4,21700.0,16738.649443186347,4859.916056329386,Male,Offer3,West,9312,Brand3,Online,Phone,Generic_App_Notification,0,101.43450048426712,22700.19936681454
67,0,48000.0,35175.45733962544,1148.685982620639,Female,Offer3,North,9313,Brand3,Phone,Online,Generic_App_Notification,0,11675.85667775392,49311.27792558957
20,4,22200.0,17286.46727446588,4837.496341852812,Male,Offer3,South,9314,Brand1,Phone,Online,Personalized_Email,0,76.03638368130942,23666.741881138503
68,0,48000.0,35129.37412846177,1145.3009576885977,Female,Offer3,North,9315,Brand2,In_Person,Online,Generic_App_Notification,0,11725.32491384963,55423.81463365194
22,4,21700.0,16809.102118633804,4778.2952194867285,Male,Offer3,North,9316,Brand2,In_Person,In_Person,Personalized_Email,0,112.60266187946765,20046.258652430213
21,4,21500.0,16627.239325594368,4834.77181629672,Male,Offer3,East,9317,Brand1,Online,Online,Generic_App_Notification,0,37.9888581089117,19970.45214011867
67,0,48500.0,35566.07872147492,1156.1312906060828,Female,Offer1,West,9318,Brand3,Online,Phone,Personalized_Email,0,11777.789987918995,55616.07413339016
67,0,48400.0,35551.52413493229,1165.540769831758,Female,Offer3,East,9319,Brand4,Phone,Phone,Personalized_Email,0,11682.935095235953,49342.94489751841
