Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit
67,0,48800.0,35879.42542480299,1143.292879693031,Female,Offer3,North,7179,Brand2,In_Person,In_Person,Generic_App_Notification,0,11777.281695503978
68,0,48500.0,35532.00671779228,1049.798056581419,Female,Offer2,North,7180,Brand2,Phone,Phone,Generic_App_Notification,0,11918.195225626298
21,4,21300.0,16342.213864883804,4844.703344920214,Male,Offer1,West,7181,Brand2,Online,In_Person,Generic_App_Notification,0,113.08279019598194
67,0,48000.0,35230.60366176869,1254.662371909227,Female,Offer3,North,7182,Brand2,Online,In_Person,Personalized_Email,0,11514.73396632208
19,4,21700.0,16823.19863710979,4805.663664325578,Male,Offer3,East,7183,Brand2,In_Person,Online,Personalized_Email,0,71.13769856463387
21,4,21700.0,16741.007793181183,4738.423106780867,Male,Offer1,North,7184,Brand1,In_Person,In_Person,Generic_App_Notification,0,220.5691000379502
20,4,21100.0,16240.535908560669,4849.263129457373,Male,Offer2,North,7185,Brand3,In_Person,Phone,Generic_App_Notification,0,10.200961981958244
68,4,48000.0,39443.357166841706,4839.240364085781,Female,Offer1,West,7186,Brand2,In_Person,Phone,Personalized_Email,1,3717.4024690725128
20,4,21100.0,16261.352703565342,4827.960848736295,Male,Offer3,East,7187,Brand2,Phone,Phone,Generic_App_Notification,0,10.686447698359189
21,4,21500.0,16575.590641527553,4786.688562472401,Male,Offer2,South,7188,Brand4,Phone,Online,Personalized_Email,0,137.720796000046
66,0,49000.0,36109.407453926855,1145.5289258454163,Female,Offer3,East,7189,Brand1,In_Person,Online,Generic_App_Notification,0,11745.06362022773
67,0,48500.0,35585.730717543345,1114.2304788812305,Female,Offer3,North,7190,Brand1,Online,Online,Generic_App_Notification,0,11800.038803575424
67,0,48200.0,35348.89708050878,1231.2815172344865,Female,Offer2,East,7191,Brand3,In_Person,In_Person,Generic_App_Notification,0,11619.821402256734
67,0,48500.0,35683.94841732672,1236.0063547029026,Female,Offer3,East,7192,Brand1,Online,Phone,Personalized_Email,0,11580.04522797038
68,0,20400.0,11750.074285846043,4829.831592305147,Male,Offer1,West,7193,Brand4,Online,In_Person,Generic_App_Notification,1,3820.0941218488097
67,4,48000.0,39545.35346417242,4783.99989680404,Female,Offer1,West,7194,Brand4,Online,In_Person,Personalized_Email,1,3670.646639023542
68,0,48400.0,35524.56789933554,1117.3690123243668,Female,Offer3,South,7195,Brand3,Phone,Phone,Generic_App_Notification,0,11758.063088340094
18,4,21800.0,17003.581802953395,4763.6458198931905,Male,Offer3,North,7196,Brand4,Online,Online,Generic_App_Notification,0,32.77237715341471
21,4,21000.0,16095.577193261768,4828.9733897728565,Male,Offer1,East,7197,Brand2,Online,Phone,Personalized_Email,0,75.44941696537535
66,0,49000.0,36171.511579394086,1152.482342025667,Female,Offer3,East,7198,Brand2,Phone,In_Person,Generic_App_Notification,0,11676.006078580249
19,4,20900.0,16060.642885404592,4888.773586192603,Male,Offer3,East,7199,Brand4,Online,In_Person,Generic_App_Notification,0,-49.416471597194686
21,4,21300.0,16407.564117402417,4783.492796354496,Male,Offer2,North,7200,Brand3,Online,Online,Generic_App_Notification,0,108.94308624308724
66,0,48200.0,35336.12249431246,1163.366508108778,Female,Offer2,North,7201,Brand1,In_Person,In_Person,Generic_App_Notification,0,11700.51099757876
67,0,48000.0,35107.53726519373,1134.8281729069895,Female,Offer2,North,7202,Brand3,Online,In_Person,Personalized_Email,0,11757.634561899282
68,0,47900.0,35048.30262133731,1166.0328282143232,Female,Offer3,South,7203,Brand1,Online,Phone,Generic_App_Notification,0,11685.66455044836
21,4,21000.0,16138.931691771912,4802.143841098095,Male,Offer2,North,7204,Brand4,Online,Online,Personalized_Email,0,58.92446712999299
68,0,48200.0,35156.85481566216,1125.5766288151956,Female,Offer1,East,7205,Brand4,Online,Phone,Generic_App_Notification,0,11917.568555522645
20,4,20800.0,15982.973278728145,4688.487536182727,Male,Offer2,North,7206,Brand2,Online,Phone,Personalized_Email,1,128.53918508912648
68,0,48500.0,35643.473834676275,1108.5967519610303,Female,Offer3,North,7207,Brand1,Phone,Phone,Generic_App_Notification,0,11747.929413362694
21,4,21300.0,16384.189642213987,4829.172475379068,Male,Offer3,West,7208,Brand3,Online,In_Person,Generic_App_Notification,0,86.63788240694521
21,4,21400.0,16492.22127747862,4835.594099577005,Male,Offer2,East,7209,Brand4,Online,In_Person,Personalized_Email,0,72.1846229443745
19,4,21300.0,16467.329054878755,4792.264675663326,Male,Offer3,West,7210,Brand3,Phone,Online,Personalized_Email,0,40.406269457918825
68,0,47600.0,34836.163120134355,1194.0909584870983,Female,Offer2,West,7211,Brand2,Phone,In_Person,Personalized_Email,0,11569.745921378546
67,0,48000.0,35156.55347318232,1143.624051661423,Female,Offer2,North,7212,Brand1,Online,Online,Generic_App_Notification,0,11699.822475156256
67,0,48400.0,35503.505326918574,1099.3201004923567,Female,Offer2,North,7213,Brand1,Online,Phone,Generic_App_Notification,0,11797.174572589069
21,4,22100.0,17173.75794343476,4793.097823998105,Male,Offer3,East,7214,Brand4,Online,Phone,Personalized_Email,0,133.14423256713417
67,0,48900.0,35899.70640832702,1131.421506270558,Female,Offer2,North,7215,Brand1,In_Person,In_Person,Personalized_Email,0,11868.872085402418
21,4,21200.0,16275.983310896292,4877.062937818758,Male,Offer2,South,7216,Brand4,In_Person,In_Person,Generic_App_Notification,0,46.95375128495016
67,0,48500.0,35548.65774578478,1177.1486490488146,Female,Offer1,East,7217,Brand2,Online,Online,Generic_App_Notification,0,11774.193605166403
20,4,21300.0,16398.63090811777,4874.072119633039,Male,Offer3,South,7218,Brand1,Phone,In_Person,Generic_App_Notification,0,27.29697224918982
21,4,20900.0,16053.57321059038,4750.358467269598,Male,Offer2,North,7219,Brand4,Online,In_Person,Generic_App_Notification,0,96.06832214002134
68,0,20500.0,11859.715953268194,4859.607175084053,Male,Offer1,West,7220,Brand3,Phone,In_Person,Personalized_Email,1,3780.6768716477527
21,4,22100.0,17122.73449732068,4811.355273706238,Male,Offer3,South,7221,Brand4,Phone,Phone,Generic_App_Notification,0,165.91022897308358
66,0,48800.0,35975.805296087376,1155.6971379390432,Female,Offer3,West,7222,Brand1,Phone,In_Person,Generic_App_Notification,0,11668.49756597358
68,0,48000.0,35116.42609022558,1160.305731626843,Female,Offer2,East,7223,Brand2,Online,In_Person,Generic_App_Notification,1,11723.26817814758
68,0,48200.0,35330.81208973462,1211.696782345635,Female,Offer2,South,7224,Brand1,Online,Phone,Generic_App_Notification,0,11657.491127919742
68,0,48700.0,35626.17893970205,1110.7696839593764,Female,Offer1,North,7225,Brand1,Phone,Phone,Generic_App_Notification,0,11963.051376338575
67,0,48400.0,35511.81331346313,1124.8318003316106,Female,Offer2,East,7226,Brand4,In_Person,Phone,Generic_App_Notification,0,11763.35488620526
68,0,47700.0,34847.430270705074,1161.0754226703928,Female,Offer2,South,7227,Brand3,In_Person,Phone,Personalized_Email,1,11691.494306624534
67,4,48100.0,39535.51178202287,4840.669049309796,Female,Offer1,West,7228,Brand1,In_Person,In_Person,Generic_App_Notification,1,3723.8191686673345
20,4,21700.0,16820.470478996427,4803.74331036863,Male,Offer3,East,7229,Brand3,Phone,In_Person,Generic_App_Notification,0,75.78621063494302
67,0,48400.0,35489.792605874034,1149.2335277204795,Female,Offer2,East,7230,Brand4,Online,In_Person,Generic_App_Notification,0,11760.973866405486
67,0,48400.0,35422.33098911255,1142.2627134585027,Female,Offer1,East,7231,Brand3,Phone,Online,Personalized_Email,0,11835.406297428952
21,4,21200.0,16260.01807588245,4872.317181374603,Male,Offer1,South,7232,Brand4,In_Person,Phone,Generic_App_Notification,0,67.66474274294706
19,4,21400.0,16546.595089670223,4836.502940638971,Male,Offer3,South,7233,Brand2,Online,In_Person,Personalized_Email,0,16.901969690805345
21,4,20500.0,15677.607987730044,4802.51243040364,Male,Offer1,North,7234,Brand3,Phone,In_Person,Generic_App_Notification,0,19.879581866316585
67,0,48000.0,35206.72673861846,1261.0776707036366,Female,Offer3,West,7235,Brand3,Phone,In_Person,Personalized_Email,1,11532.195590677902
20,4,21400.0,16487.858324492776,4888.0876404160135,Male,Offer3,East,7236,Brand2,In_Person,Phone,Generic_App_Notification,0,24.054035091210608
67,0,21700.0,12762.707402054872,4757.926690753585,Male,Offer1,West,7237,Brand3,Phone,Phone,Personalized_Email,1,4179.365907191544
21,4,20800.0,15885.002705283025,4805.242995314877,Male,Offer1,West,7238,Brand2,Online,Phone,Generic_App_Notification,0,109.75429940209688
68,0,48500.0,35604.82436242906,1113.3660509848692,Female,Offer3,West,7239,Brand1,In_Person,In_Person,Generic_App_Notification,0,11781.809586586069
20,4,20900.0,15992.002705296622,4866.08773012764,Male,Offer1,West,7240,Brand4,In_Person,Phone,Personalized_Email,0,41.90956457573884
68,0,47600.0,34900.56826442421,1158.4358954566617,Female,Offer3,East,7241,Brand2,Online,In_Person,Personalized_Email,0,11540.995840119134
21,4,21000.0,16120.596461023451,4815.530199264686,Male,Offer1,West,7242,Brand3,In_Person,Online,Generic_App_Notification,0,63.87333971186217
66,0,20900.0,12122.134730173157,4876.660251902723,Male,Offer1,North,7243,Brand2,Phone,Phone,Personalized_Email,1,3901.2050179241223
20,4,21400.0,16648.227687500177,4700.94695371772,Male,Offer3,West,7244,Brand3,Phone,Phone,Personalized_Email,0,50.82535878210274
68,0,48200.0,35337.05741830309,1167.1774856955644,Female,Offer3,South,7245,Brand1,In_Person,In_Person,Personalized_Email,0,11695.765096001343
67,0,49000.0,36045.01323937851,1096.5739449753432,Female,Offer3,North,7246,Brand2,Online,Phone,Personalized_Email,0,11858.412815646148
19,4,20500.0,15676.60670880268,4727.443224356989,Male,Offer2,West,7247,Brand1,Phone,Phone,Personalized_Email,0,95.9500668403316
20,4,20800.0,15957.5970900495,4843.40860985681,Male,Offer3,South,7248,Brand4,Online,In_Person,Generic_App_Notification,0,-1.0056999063108378
67,0,48200.0,35360.11879997557,1196.0852430878217,Female,Offer2,West,7249,Brand3,Phone,In_Person,Generic_App_Notification,0,11643.795956936608
68,0,47900.0,34985.38051659054,1200.3572937987756,Female,Offer1,East,7250,Brand3,Phone,In_Person,Generic_App_Notification,0,11714.26218961068
67,0,48800.0,35878.12206054692,1166.231813690462,Female,Offer2,East,7251,Brand1,In_Person,Online,Generic_App_Notification,0,11755.646125762618
66,0,48400.0,35545.027362205234,1189.8416376402886,Female,Offer3,South,7252,Brand4,In_Person,In_Person,Generic_App_Notification,0,11665.131000154475
20,4,20900.0,16061.199544482652,4782.212282024887,Male,Offer2,East,7253,Brand2,Online,Phone,Generic_App_Notification,0,56.588173492459646
67,0,48700.0,35771.53360134917,1122.2872679882723,Female,Offer3,South,7254,Brand2,In_Person,Online,Generic_App_Notification,0,11806.179130662558
21,4,21700.0,16720.820039793976,4847.619317980152,Male,Offer2,North,7255,Brand3,Phone,In_Person,Generic_App_Notification,0,131.56064222587156
67,0,48800.0,35867.01194525751,1162.173685972179,Female,Offer2,South,7256,Brand1,Phone,Online,Generic_App_Notification,0,11770.814368770312
67,0,48000.0,35232.86950029193,1277.8603064756066,Female,Offer2,East,7257,Brand1,Online,Online,Generic_App_Notification,0,11489.270193232467
67,0,48000.0,35216.91076765823,1214.2433473584524,Female,Offer3,South,7258,Brand2,Online,Phone,Generic_App_Notification,0,11568.84588498332
21,4,20400.0,15553.279593997824,4879.231630134789,Male,Offer1,North,7259,Brand4,Phone,Online,Generic_App_Notification,0,-32.51122413261328
21,4,20900.0,16044.536580912663,4829.644273668755,Male,Offer2,West,7260,Brand4,In_Person,In_Person,Generic_App_Notification,0,25.819145418581684
21,4,20900.0,16029.947243413662,4834.212788650986,Male,Offer1,North,7261,Brand2,In_Person,Online,Personalized_Email,0,35.839967935347886
21,4,21400.0,16525.13378909902,4846.451790136563,Male,Offer2,South,7262,Brand2,Online,Online,Personalized_Email,0,28.4144207644149
20,4,20900.0,16034.30141359428,4810.530363315632,Male,Offer1,East,7263,Brand1,Online,Phone,Generic_App_Notification,0,55.16822309008876
67,0,48100.0,35112.67790494639,1114.5422523478896,Female,Offer1,West,7264,Brand4,Phone,Phone,Personalized_Email,0,11872.779842705722
68,0,48700.0,35771.16558798084,1183.4635458767632,Female,Offer2,East,7265,Brand2,Phone,In_Person,Personalized_Email,0,11745.3708661424
69,0,48200.0,35217.489798473594,1110.4114196043113,Female,Offer1,South,7266,Brand2,Online,Phone,Personalized_Email,0,11872.098781922094
67,0,48100.0,35259.11672353151,1216.5159705534634,Female,Offer2,East,7267,Brand3,Phone,In_Person,Generic_App_Notification,0,11624.367305915028
68,0,47500.0,34686.68749208622,1122.8849483145584,Female,Offer2,South,7268,Brand2,Online,In_Person,Generic_App_Notification,0,11690.427559599224
68,0,48500.0,35513.461029878024,1121.4981355419172,Female,Offer1,South,7269,Brand2,Online,Phone,Generic_App_Notification,0,11865.04083458006
67,0,21500.0,12520.625361187987,4781.611020359642,Male,Offer1,East,7270,Brand4,In_Person,Online,Generic_App_Notification,1,4197.763618452371
68,0,47900.0,35107.671802048506,1183.0363818232622,Female,Offer3,South,7271,Brand1,Online,Phone,Personalized_Email,1,11609.291816128232
68,0,47700.0,34949.96505482136,1254.8998677301583,Female,Offer3,South,7272,Brand4,Phone,Online,Personalized_Email,0,11495.13507744848
21,4,21900.0,17023.467344732544,4808.47440055838,Male,Offer3,South,7273,Brand1,In_Person,Online,Personalized_Email,0,68.05825470907621
68,0,47800.0,34972.48316475496,1211.5648609594211,Female,Offer2,South,7274,Brand3,In_Person,In_Person,Personalized_Email,0,11615.95197428562
67,0,21400.0,12516.09712084984,4801.0856235259835,Male,Offer1,South,7275,Brand2,Phone,In_Person,Personalized_Email,1,4082.8172556241752
20,4,21100.0,16234.496281049593,4807.265419116522,Male,Offer3,South,7276,Brand3,Phone,Phone,Generic_App_Notification,0,58.23829983388532
21,4,21400.0,16523.35602852613,4810.2242769618915,Male,Offer3,West,7277,Brand1,Phone,Online,Personalized_Email,0,66.41969451197838
21,4,20800.0,15901.47028856273,4853.135882659472,Male,Offer1,South,7278,Brand4,Online,Phone,Personalized_Email,0,45.39382877779781
68,0,47900.0,35128.8255522356,1175.7844832815688,Female,Offer2,West,7279,Brand4,In_Person,In_Person,Personalized_Email,0,11595.389964482834
20,4,21400.0,16506.670810272804,4770.277392053936,Male,Offer2,North,7280,Brand3,Online,Online,Generic_App_Notification,0,123.0517976732599
67,4,48700.0,40258.95148958043,4953.625522148565,Female,Offer1,West,7281,Brand1,Online,Phone,Personalized_Email,1,3487.4229882710033
67,0,20900.0,12121.5318735148,4790.563132015712,Male,Offer1,South,7282,Brand3,Online,Phone,Personalized_Email,1,3987.904994469487
21,4,21400.0,16499.530238021904,4837.787244779602,Male,Offer2,East,7283,Brand3,Online,In_Person,Generic_App_Notification,0,62.68251719849468
67,0,48800.0,35854.8735370009,1080.266552418217,Female,Offer2,North,7284,Brand2,In_Person,In_Person,Generic_App_Notification,0,11864.85991058088
20,4,21400.0,16542.4767801876,4794.354366131775,Male,Offer2,West,7285,Brand3,In_Person,In_Person,Personalized_Email,0,63.168853680624125
19,4,20900.0,16080.798275446912,4768.558383184613,Male,Offer3,North,7286,Brand2,Online,In_Person,Generic_App_Notification,0,50.643341368474466
68,0,48000.0,35100.41579147119,1132.7796488175786,Female,Offer1,East,7287,Brand2,Phone,Phone,Generic_App_Notification,0,11766.80455971123
19,4,20200.0,15409.956511935186,4826.613189180425,Male,Offer2,South,7288,Brand4,In_Person,In_Person,Generic_App_Notification,0,-36.56970111561168
21,4,21200.0,16330.791054087733,4795.990611323476,Male,Offer2,North,7289,Brand2,Online,In_Person,Personalized_Email,0,73.21833458879382
20,4,21100.0,16245.382172736,4737.191985338433,Male,Offer1,South,7290,Brand2,Phone,Phone,Personalized_Email,0,117.42584192556568
20,4,21400.0,16557.47992141972,4744.393692392339,Male,Offer3,West,7291,Brand4,Phone,Phone,Personalized_Email,1,98.12638618794152
21,4,21300.0,16316.093290128729,4883.938180569951,Male,Offer1,South,7292,Brand3,Online,Online,Personalized_Email,0,99.96852930132172
66,4,48200.0,39779.13265728588,4763.589940464962,Female,Offer1,West,7293,Brand1,In_Person,Phone,Generic_App_Notification,1,3657.2774022491567
67,0,20800.0,12063.237110285563,4821.115712230559,Male,Offer1,South,7294,Brand1,Phone,Online,Generic_App_Notification,1,3915.6471774838774
68,0,47800.0,35011.446994783786,1197.3917829874863,Female,Offer3,South,7295,Brand1,In_Person,In_Person,Personalized_Email,0,11591.161222228728
21,4,21200.0,16229.897221013043,4822.612562438373,Male,Offer1,West,7296,Brand3,In_Person,Online,Generic_App_Notification,0,147.49021654858188
67,0,47800.0,34965.03999667066,1167.767159798664,Female,Offer1,North,7297,Brand2,Phone,Online,Generic_App_Notification,0,11667.192843530676
67,0,48900.0,35925.36321604519,1211.830390738967,Female,Offer2,South,7298,Brand1,Online,In_Person,Generic_App_Notification,0,11762.806393215844
66,0,49100.0,36064.94737841634,1140.7078006590918,Female,Offer1,East,7299,Brand3,Phone,In_Person,Generic_App_Notification,0,11894.344820924563
67,4,48300.0,39755.06671372537,4801.604159765589,Female,Offer1,West,7300,Brand2,Phone,In_Person,Personalized_Email,1,3743.329126509041
20,4,20900.0,16073.71410756362,4840.054931377418,Male,Offer3,South,7301,Brand4,In_Person,Online,Generic_App_Notification,0,-13.76903894103907
68,0,48600.0,35594.29997494973,1153.4414871298463,Female,Offer1,East,7302,Brand1,Online,Phone,Generic_App_Notification,0,11852.25853792042
66,0,48100.0,35282.32193046007,1137.4177188007754,Female,Offer1,West,7303,Brand2,In_Person,Phone,Generic_App_Notification,0,11680.260350739152
21,4,20700.0,15836.25344185546,4849.593122959932,Male,Offer1,West,7304,Brand1,Phone,Phone,Personalized_Email,0,14.153435184607588
20,4,20800.0,15891.10002859076,4763.656068436646,Male,Offer2,East,7305,Brand1,Online,In_Person,Personalized_Email,0,145.24390297259652
66,0,48300.0,35445.95754322829,1172.6015144717344,Female,Offer3,North,7306,Brand1,Online,In_Person,Generic_App_Notification,0,11681.440942299978
67,0,48700.0,35769.00644085676,1171.0140236558627,Female,Offer2,East,7307,Brand2,Online,Phone,Generic_App_Notification,0,11759.979535487377
68,4,48500.0,40010.94515949578,4814.472702413799,Female,Offer1,West,7308,Brand3,Online,In_Person,Personalized_Email,1,3674.5821380904217
21,4,22000.0,17102.528803142992,4870.463790638013,Male,Offer3,East,7309,Brand2,Online,Online,Generic_App_Notification,0,27.00740621899513
68,4,48800.0,40348.39822828492,4743.193323499264,Female,Offer1,West,7310,Brand1,Phone,Online,Generic_App_Notification,1,3708.408448215818
20,4,21100.0,16266.501024157918,4770.819898475401,Male,Offer2,East,7311,Brand2,Phone,In_Person,Personalized_Email,0,62.67907736667712
21,4,21300.0,16384.855559534193,4912.15039058693,Male,Offer2,West,7312,Brand4,Phone,Phone,Generic_App_Notification,0,2.994049878876467
20,4,21300.0,16431.273675014887,4788.7119202902995,Male,Offer3,North,7313,Brand3,In_Person,Phone,Personalized_Email,0,80.01440469481349
20,4,22100.0,17197.415155106628,4787.47968789349,Male,Offer3,North,7314,Brand2,Online,Online,Generic_App_Notification,0,115.10515699988171
67,0,48600.0,35584.47693493568,1173.4392413505786,Female,Offer1,South,7315,Brand4,Online,In_Person,Personalized_Email,0,11842.08382371374
20,4,21300.0,16472.28882030498,4833.93431931453,Male,Offer3,East,7316,Brand3,Phone,Phone,Personalized_Email,0,-6.223139619510221
20,4,21300.0,16453.344134283383,4798.8502264644585,Male,Offer3,South,7317,Brand4,Online,Phone,Generic_App_Notification,0,47.80563925215847
68,0,48500.0,35583.00189764987,1115.8350156963943,Female,Offer3,North,7318,Brand3,In_Person,In_Person,Personalized_Email,0,11801.163086653736
67,0,47700.0,35014.15727880986,1256.0467152032843,Female,Offer3,East,7319,Brand2,Online,In_Person,Personalized_Email,0,11429.79600598686
20,4,21000.0,16143.523040741931,4811.678167427372,Male,Offer3,West,7320,Brand4,Online,Phone,Generic_App_Notification,0,44.798791830695336
21,4,21200.0,16332.654490874444,4768.208442963214,Male,Offer2,South,7321,Brand1,In_Person,In_Person,Generic_App_Notification,0,99.13706616234232
68,0,20100.0,11498.00294072464,4849.622165697789,Male,Offer1,South,7322,Brand4,Phone,In_Person,Personalized_Email,1,3752.374893577571
21,4,21400.0,16495.953009892983,4847.4357659473435,Male,Offer3,North,7323,Brand3,Phone,In_Person,Generic_App_Notification,0,56.6112241596702
68,0,48600.0,35721.96137905568,1100.4539710307936,Female,Offer3,South,7324,Brand2,Online,Phone,Generic_App_Notification,0,11777.58464991353
20,4,21300.0,16479.102833815457,4777.127089052137,Male,Offer3,North,7325,Brand3,In_Person,Online,Generic_App_Notification,0,43.77007713240528
20,4,21100.0,16190.791610442831,4780.878906555883,Male,Offer1,West,7326,Brand4,Phone,In_Person,Generic_App_Notification,0,128.32948300128373
20,4,21200.0,16374.48448478659,4775.152176259075,Male,Offer3,East,7327,Brand4,Phone,Phone,Generic_App_Notification,0,50.36333895433563
21,4,21500.0,16553.39838580932,4848.0461984023805,Male,Offer2,North,7328,Brand1,Phone,Online,Generic_App_Notification,0,98.5554157882998
20,4,20900.0,15980.78366785444,4846.299834002653,Male,Offer1,South,7329,Brand2,Online,Phone,Generic_App_Notification,0,72.91649814290577
20,4,20900.0,16108.825825513628,4662.680292919131,Male,Offer2,South,7330,Brand2,In_Person,Phone,Personalized_Email,1,128.49388156724126
21,4,21400.0,16473.818505284096,4765.717377679781,Male,Offer2,West,7331,Brand4,Online,Phone,Generic_App_Notification,0,160.46411703612284
67,0,48600.0,35693.15552100008,1176.0505321968767,Female,Offer1,West,7332,Brand2,Phone,Online,Generic_App_Notification,0,11730.793946803042
20,4,21200.0,16288.972406662724,4840.156883156562,Male,Offer1,East,7333,Brand1,In_Person,Phone,Personalized_Email,0,70.87071018071401
67,0,48200.0,35243.314899947545,1137.8099015903174,Female,Offer1,North,7334,Brand3,Online,Online,Generic_App_Notification,0,11818.875198462138
68,0,47700.0,34910.87479321611,1147.3880516805827,Female,Offer3,West,7335,Brand2,Phone,In_Person,Personalized_Email,1,11641.737155103305
20,4,20700.0,15772.928008974992,4857.436830798813,Male,Offer1,East,7336,Brand4,Phone,Online,Generic_App_Notification,0,69.63516022619478
21,4,20900.0,15941.650421412862,4822.664937732776,Male,Offer1,West,7337,Brand3,Online,Phone,Personalized_Email,0,135.68464085436244
67,0,48800.0,35801.38966092461,1077.229368582,Female,Offer1,South,7338,Brand3,Phone,Online,Generic_App_Notification,0,11921.380970493392
67,0,47700.0,34848.968339221814,1155.656165381674,Female,Offer1,North,7339,Brand1,Phone,Phone,Generic_App_Notification,0,11695.375495396513
67,4,48600.0,40177.779195398674,4807.059673273025,Female,Offer1,West,7340,Brand4,In_Person,In_Person,Personalized_Email,1,3615.161131328301
67,0,48200.0,35388.75786346169,1193.7085156978792,Female,Offer3,East,7341,Brand2,Phone,Online,Generic_App_Notification,0,11617.533620840431
68,0,48200.0,35277.66099064766,1135.6569572549336,Female,Offer2,South,7342,Brand4,Online,In_Person,Generic_App_Notification,0,11786.682052097409
66,0,48400.0,35581.20974682379,1232.4453228060977,Female,Offer3,East,7343,Brand3,In_Person,Online,Personalized_Email,0,11586.34493037011
20,4,21300.0,16488.646919528244,4710.565203512098,Male,Offer3,North,7344,Brand4,Online,Phone,Generic_App_Notification,0,100.7878769596573
19,4,20700.0,15890.379048265711,4823.246651421925,Male,Offer1,West,7345,Brand2,Phone,Online,Personalized_Email,0,-13.625699687638187
21,4,21100.0,16219.339590441592,4792.965549666647,Male,Offer1,East,7346,Brand2,In_Person,In_Person,Generic_App_Notification,0,87.69485989176064
67,0,21400.0,12460.073185489167,4849.656141275517,Male,Offer1,South,7347,Brand1,In_Person,Online,Generic_App_Notification,1,4090.2706732353154
67,0,47700.0,34871.10373987506,1274.076304487794,Female,Offer1,West,7348,Brand2,In_Person,In_Person,Generic_App_Notification,0,11554.819955637144
21,4,21400.0,16465.416457041694,4751.364836329405,Male,Offer1,North,7349,Brand2,In_Person,In_Person,Generic_App_Notification,0,183.21870662889705
21,4,20900.0,16021.905252031454,4734.275655758789,Male,Offer1,East,7350,Brand4,Online,Phone,Personalized_Email,1,143.81909220975285
20,4,21300.0,16394.327488697138,4785.764741036099,Male,Offer2,South,7351,Brand4,Phone,Online,Generic_App_Notification,0,119.90777026676368
68,0,47900.0,35067.78387186986,1186.0870526600038,Female,Offer3,South,7352,Brand3,Phone,In_Person,Generic_App_Notification,0,11646.129075470131
66,0,48100.0,35166.84616306625,1172.5675600598267,Female,Offer1,South,7353,Brand1,In_Person,Phone,Generic_App_Notification,0,11760.586276873924
67,4,48900.0,40520.01699957426,4872.056522987174,Female,Offer1,West,7354,Brand4,Phone,Phone,Personalized_Email,1,3507.9264774385647
68,0,21000.0,12158.70313526044,4830.058223071304,Male,Offer1,South,7355,Brand2,Online,Phone,Generic_App_Notification,1,4011.238641668255
21,4,20900.0,16005.244395276124,4803.090721663096,Male,Offer1,North,7356,Brand3,Phone,In_Person,Generic_App_Notification,0,91.66488306078008
67,0,21700.0,12730.225785987024,4824.043559383141,Male,Offer1,East,7357,Brand4,Online,Online,Generic_App_Notification,1,4145.730654629835
66,0,48700.0,35863.41794364792,1201.6951259374318,Female,Offer2,East,7358,Brand1,Online,In_Person,Generic_App_Notification,0,11634.886930414645
67,0,47600.0,34801.54909787625,1193.405630842318,Female,Offer2,East,7359,Brand1,Phone,Phone,Generic_App_Notification,0,11605.045271281437
67,0,48600.0,35806.86849674638,1160.1660857222062,Female,Offer3,West,7360,Brand3,Online,In_Person,Generic_App_Notification,0,11632.965417531415
20,4,21400.0,16546.90510831471,4827.364822176518,Male,Offer3,South,7361,Brand3,Online,In_Person,Generic_App_Notification,0,25.73006950877243
68,0,21900.0,12847.542757021782,4769.167775575057,Male,Offer1,West,7362,Brand3,Online,Phone,Generic_App_Notification,1,4283.289467403161
68,0,47500.0,34780.80340657505,1239.1042341362804,Female,Offer3,East,7363,Brand3,Online,Online,Personalized_Email,0,11480.092359288672
20,4,21200.0,16285.426707839932,4838.969020305362,Male,Offer2,North,7364,Brand3,In_Person,Phone,Generic_App_Notification,0,75.60427185470598
19,4,21500.0,16672.13861527409,4707.1962231858015,Male,Offer3,North,7365,Brand2,Phone,Phone,Generic_App_Notification,0,120.6651615401097
20,4,21400.0,16559.69541697905,4875.579183363176,Male,Offer3,West,7366,Brand2,In_Person,In_Person,Personalized_Email,1,-35.27460034222713
21,4,21600.0,16662.299822334517,4811.923416145672,Male,Offer2,South,7367,Brand4,Online,Phone,Generic_App_Notification,0,125.77676151981224
20,4,20800.0,15960.06035568157,4812.048714429132,Male,Offer2,West,7368,Brand1,Phone,In_Person,Generic_App_Notification,0,27.890929889298604
21,4,21000.0,16064.032889617982,4836.913087128456,Male,Offer1,South,7369,Brand2,Online,Phone,Generic_App_Notification,0,99.05402325356226
67,4,47600.0,39069.139974408725,4741.132602557988,Female,Offer1,West,7370,Brand2,Phone,Phone,Personalized_Email,1,3789.727423033287
20,4,21600.0,16702.780201635054,4823.640172691361,Male,Offer3,South,7371,Brand2,In_Person,Online,Generic_App_Notification,0,73.57962567358481
67,0,47800.0,35055.490621921934,1189.8251933317597,Female,Offer3,South,7372,Brand4,Phone,Phone,Personalized_Email,0,11554.684184746307
68,0,48300.0,35300.2594778772,1158.683222605258,Female,Offer1,East,7373,Brand3,Online,Online,Personalized_Email,0,11841.057299517546
66,0,49000.0,36165.1640757372,1151.5475603698435,Female,Offer3,East,7374,Brand4,Phone,Phone,Generic_App_Notification,0,11683.288363892956
